population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2008,0.47498453481322717,0.6464267889426323,0.26806184534630406
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2008,11.928487786232665,31.560511299200037,2.4311513412382677
1,All Population,1,Deaths,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2010,0.5000590468634587,0.7081732000281404,0.24947633540516229
1,All Population,1,Deaths,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2010,9.285180210953083,26.405436875896942,1.8146084702069762
1,All Population,1,Deaths,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2005,0.5015376757015984,0.7107575805383698,0.250363579507071
1,All Population,1,Deaths,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2005,9.05956178811993,26.966796370950778,1.7101921797076345
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2009,0.4726057860148913,0.6437057799956369,0.2655767536965192
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2009,11.830019886259812,31.24703602666051,2.4055608236555535
1,All Population,1,Deaths,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2011,0.5012170318758964,0.7088391012134492,0.2504112004310626
1,All Population,1,Deaths,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2011,9.299378610439303,26.547729589503593,1.834213411338161
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2010,0.47116559188899954,0.6418716790018564,0.26585758431619133
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2010,11.809431596181579,31.18335568139637,2.3890318775728963
1,All Population,1,Deaths,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2006,0.5014068519874813,0.7103072664700376,0.25139149386617854
1,All Population,1,Deaths,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2006,9.196764266078308,27.144315764437337,1.751645053839899
1,All Population,1,Deaths,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2012,0.5019111158209021,0.7094640083149286,0.25001021480993474
1,All Population,1,Deaths,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2012,9.294168439763384,26.72477921450748,1.8439009848054329
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2011,0.4701215073898187,0.63996939814384,0.26649296006460077
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2011,11.745459873272459,31.029503316120124,2.380307233046253
1,All Population,1,Deaths,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2013,0.5027377503701737,0.7102338459640969,0.250777295229698
1,All Population,1,Deaths,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2013,9.539689497217374,27.01693073339678,1.8705436278544731
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2012,0.46917417156436786,0.6385718721078751,0.2668278678786892
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2012,11.725743894685912,30.853143267425978,2.3946402463077208
1,All Population,1,Deaths,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2007,0.5010685998934009,0.7103838044802635,0.2517226658588123
1,All Population,1,Deaths,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2007,9.120019629710423,26.836134939177256,1.778412022888087
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2013,0.4680902328582861,0.638136599290232,0.2662477780642548
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2013,11.660439934768405,30.54377372288193,2.3889401484001627
1,All Population,1,Deaths,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2014,0.5037435268201541,0.7105608104329171,0.2515992763996865
1,All Population,1,Deaths,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2014,9.509758008166912,27.00908828968331,1.8605951213505811
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2014,0.4674201435628589,0.637682541895173,0.26566533901134226
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2014,11.669939366396278,30.68241024062571,2.3771203919719355
1,All Population,1,Deaths,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2015,0.5044395168449729,0.7106489686381616,0.2524783805013347
1,All Population,1,Deaths,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2015,9.394929371692804,26.32009568204531,1.816615999835149
1,All Population,1,Deaths,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2016,0.5051011081393557,0.7105035418322171,0.25343379399744503
1,All Population,1,Deaths,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2016,9.54852937735478,27.013494109004437,1.8301285925687216
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2015,0.46652271185498195,0.6360687882633517,0.2652884085703666
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2015,11.70682246917468,31.066008930810813,2.3649038036038257
1,All Population,1,Deaths,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2017,0.5053127314647736,0.7097276099036365,0.25224243522677237
